flag,stream_link,abstract,category,metar,description
kcdc1_zla32_33,http://d.liveatc.net/kcdc1_zla32_33,ZLA Sector 32/33,US-ARTCC,,
kcdc1_zla33,http://d.liveatc.net/kcdc1_zla33,ZLA Sector 33,US-ARTCC,,
kcdc1_zla36,http://d.liveatc.net/kcdc1_zla36,ZLA Sector 36,US-ARTCC,,
kcdc1_zlc44,http://d.liveatc.net/kcdc1_zlc44,ZLC Sector 44,US-ARTCC,,
kcez,http://d.liveatc.net/kcez,KCEZ CTAF/ZDV,US-ARTCC,,
kcho3_wc1,http://d.liveatc.net/kcho3_wc1,ZDC Sector 2,US-ARTCC,,
kcic1,http://d.liveatc.net/kcic1,KCIC Tower/ZOA42,US-ARTCC,,
kcoe2_zse8,http://d.liveatc.net/kcoe2_zse8,Seattle Center (Sector 8),US-ARTCC,,
kcvg2_zid76,http://d.liveatc.net/kcvg2_zid76,ZID Indy Center (Batesville),US-ARTCC,,
kcys,http://d.liveatc.net/kcys,KCYS Gnd/Twr/App/Center,US-ARTCC,,
kdbq1_zau_118425_125225,http://d.liveatc.net/kdbq1_zau_118425_125225,ZAU Sector 76 #1,US-ARTCC,,
kdbq1_zau_127775,http://d.liveatc.net/kdbq1_zau_127775,ZAU Sector 75 #1,US-ARTCC,,
kdbq1_zau_133950,http://d.liveatc.net/kdbq1_zau_133950,ZAU Sector 63 #1,US-ARTCC,,
kden1_5,http://d.liveatc.net/kden1_5,ZDV Denver Center (Low),US-ARTCC,,
kden1_6,http://d.liveatc.net/kden1_6,ZDV Denver Center (High North),US-ARTCC,,
kden1_7,http://d.liveatc.net/kden1_7,ZDV Denver Center (High South),US-ARTCC,,
kdlh2,http://d.liveatc.net/kdlh2,ZMP Sector 25/DLH ANG,US-ARTCC,,
kdov_zdc,http://d.liveatc.net/kdov_zdc,ZDC19/53 Kenton/Woodstown,US-ARTCC,,
kear_center,http://d.liveatc.net/kear_center,ZDV/ZMP Kearney NE,US-ARTCC,,
kear_center,http://d.liveatc.net/kear_center,ZDV/ZMP Kearney NE,US-ARTCC,,
kewr2_zny67_dixie,http://d.liveatc.net/kewr2_zny67_dixie,ZNY New York Ctr (DIXIE Low),US-ARTCC,,
kfat3,http://d.liveatc.net/kfat3,ZOA Oakland Center (Fresno),US-ARTCC,,
kflo1_zjx,http://d.liveatc.net/kflo1_zjx,ZJX Sector 71 Florence Low,US-ARTCC,,
kfmh1_zbw_cape,http://d.liveatc.net/kfmh1_zbw_cape,ZBW Cape Sector,US-ARTCC,,
kfmh1_zny_joboc,http://d.liveatc.net/kfmh1_zny_joboc,ZNY JOBOC Sector,US-ARTCC,,
kfsd1,http://d.liveatc.net/kfsd1,KFSD Twr/App/Dep/ZMP,US-ARTCC,,
kfwa1_zau_119850,http://d.liveatc.net/kfwa1_zau_119850,ZAU Sector 37,US-ARTCC,,
kfwa1_zau_124825,http://d.liveatc.net/kfwa1_zau_124825,ZAU Sector 36,US-ARTCC,,
kfwa1_zau_126325,http://d.liveatc.net/kfwa1_zau_126325,ZAU Sector 33,US-ARTCC,,
kfyv,http://d.liveatc.net/kfyv,KFYV Gnd/Twr/App/ZME,US-ARTCC,,
kgjt,http://d.liveatc.net/kgjt,KGJT Gnd/Twr/App/ZDV,US-ARTCC,,
kgmu_ztl31,http://d.liveatc.net/kgmu_ztl31,ZTL Atlanta Center (Sector 31),US-ARTCC,,
kgmu_ztl32,http://d.liveatc.net/kgmu_ztl32,ZTL Atlanta Center (Sector 32),US-ARTCC,,
kgrr2_2_zau22,http://d.liveatc.net/kgrr2_2_zau22,ZAU Sector 22,US-ARTCC,,
kgrr2_2_zau25,http://d.liveatc.net/kgrr2_2_zau25,ZAU Sector 25,US-ARTCC,,
kgso1_ztl29,http://d.liveatc.net/kgso1_ztl29,ZTL Sector 29,US-ARTCC,,
kgso1_ztl2933,http://d.liveatc.net/kgso1_ztl2933,ZTL Sector 29/33,US-ARTCC,,
kgso1_ztl33,http://d.liveatc.net/kgso1_ztl33,ZTL Sector 33,US-ARTCC,,
kgvl1_ztl38,http://d.liveatc.net/kgvl1_ztl38,ZTL Atlanta Ctr (Sector 38 N Dep),US-ARTCC,,
kgvl1_ztl49,http://d.liveatc.net/kgvl1_ztl49,ZTL Atlanta Ctr (Sector 49 LOGEN) #1,US-ARTCC,,
khdc,http://d.liveatc.net/khdc,KHDC De/Gnd/Twr/App/ZHU,US-ARTCC,,
khky2_ztl48,http://d.liveatc.net/khky2_ztl48,ZTL48 Wilkes Sector,US-ARTCC,,
khro,http://d.liveatc.net/khro,KHRO CTAF/ZME/Misc,US-ARTCC,,
khul,http://d.liveatc.net/khul,KHUL/KPQI/ZBW01/15,US-ARTCC,,
khul,http://d.liveatc.net/khul,KHUL/KPQI/ZBW01/15,US-ARTCC,,
khya2_zbw,http://d.liveatc.net/khya2_zbw,ZBW Boston Center (ACK17),US-ARTCC,,
ki35,http://d.liveatc.net/ki35,I35 CTAF/ZID,US-ARTCC,,
kiad2_5,http://d.liveatc.net/kiad2_5,ZDC Sectors 12/04,US-ARTCC,,
kilm2_s,http://d.liveatc.net/kilm2_s,KILM Gnd/Twr/App/ZDC,US-ARTCC,,
kind2_zid_119550,http://d.liveatc.net/kind2_zid_119550,ZID Indy Center (Shelbyville),US-ARTCC,,
kind2_zid_124525,http://d.liveatc.net/kind2_zid_124525,ZID Indy Center (Muncie),US-ARTCC,,
kind2_zid_125125,http://d.liveatc.net/kind2_zid_125125,ZID Indy Center (Rushville),US-ARTCC,,
kind2_zid_132775,http://d.liveatc.net/kind2_zid_132775,ZID Indy Center (Wabash),US-ARTCC,,
kind2_zid_133425,http://d.liveatc.net/kind2_zid_133425,ZID Indy Center (Indianapolis),US-ARTCC,,
kipt,http://d.liveatc.net/kipt,KIPT Gnd/Twr/ZNY,US-ARTCC,,
klas4_zla16,http://d.liveatc.net/klas4_zla16,ZLA Sector 16 (Low/High),US-ARTCC,,
klas5_zla34,http://d.liveatc.net/klas5_zla34,ZLA Sector 34 (High),US-ARTCC,,
klax8,http://d.liveatc.net/klax8,ZLA LA Center Sectors 04/13/21,US-ARTCC,,
kmaf2_zfw_132075,http://d.liveatc.net/kmaf2_zfw_132075,ZFW Ft Worth Center (Sector 82) #1,US-ARTCC,,
kmaf2_zfw_133100,http://d.liveatc.net/kmaf2_zfw_133100,ZFW Ft Worth Center (Sector 40) #1,US-ARTCC,,
kmfd1_zob04,http://d.liveatc.net/kmfd1_zob04,ZOB Sector 04 Mansfield Low,US-ARTCC,,
kmfd1_zob06,http://d.liveatc.net/kmfd1_zob06,ZOB Sector 06 Briggs Low,US-ARTCC,,
kmfd1_zob45,http://d.liveatc.net/kmfd1_zob45,ZOB Sector 45 Geauga Ultra Hi,US-ARTCC,,
kmfd1_zob49,http://d.liveatc.net/kmfd1_zob49,ZOB Sector 49 Lorain Hi,US-ARTCC,,
kmjx1_zdc58_cyn,http://d.liveatc.net/kmjx1_zdc58_cyn,ZDC Sector 58 Coyle,US-ARTCC,,
kmjx1_zny86_oceanic,http://d.liveatc.net/kmjx1_zny86_oceanic,ZNY ATL86 Sector,US-ARTCC,,
kmjx1_zny_manta,http://d.liveatc.net/kmjx1_zny_manta,ZNY Sector 66 MANTA,US-ARTCC,,
kmkg3_zau,http://d.liveatc.net/kmkg3_zau,ZAU Sectors 24/25,US-ARTCC,,
kmrb1_zdc_bay,http://d.liveatc.net/kmrb1_zdc_bay,ZDC Washington Ctr (Bay Sector),US-ARTCC,,
kmrb1_zdc_brooke,http://d.liveatc.net/kmrb1_zdc_brooke,ZDC Washington Ctr (Brooke Sector),US-ARTCC,,
kmrb1_zdc_linden,http://d.liveatc.net/kmrb1_zdc_linden,ZDC Washington Ctr (Linden Sector),US-ARTCC,,
kmrb1_zdc_pin,http://d.liveatc.net/kmrb1_zdc_pin,ZDC Washington Ctr (Pinion Sector),US-ARTCC,,
kmrb1_zdc_pin_bay,http://d.liveatc.net/kmrb1_zdc_pin_bay,ZDC Washington Ctr (Bay/Pinion Sectors),US-ARTCC,,
kmso,http://d.liveatc.net/kmso,KMSO Gnd/Twr/App/ZLC/ZSE,US-ARTCC,,
kmso,http://d.liveatc.net/kmso,KMSO Gnd/Twr/App/ZLC/ZSE,US-ARTCC,,
kmtj2,http://d.liveatc.net/kmtj2,KMTJ CTAF/ZDV/Guard,US-ARTCC,,
knyl1_zla31,http://d.liveatc.net/knyl1_zla31,ZLA Sector 31,US-ARTCC,,
koff3_app,http://d.liveatc.net/koff3_app,KOFF Gnd/Twr/App/ZMP,US-ARTCC,,
kord1n1_zau_cribb,http://d.liveatc.net/kord1n1_zau_cribb,ZAU Chicago Center (Sector 81 CRIBB Low),US-ARTCC,,
kork,http://d.liveatc.net/kork,KORK CTAF/ZME,US-ARTCC,,
kotm,http://d.liveatc.net/kotm,KOTM Del/Twr/App/Center,US-ARTCC,,
kotm,http://d.liveatc.net/kotm,KOTM Del/Twr/App/Center,US-ARTCC,,
kotm,http://d.liveatc.net/kotm,KOTM Del/Twr/App/Center,US-ARTCC,,
kpcw1_zob_21,http://d.liveatc.net/kpcw1_zob_21,ZOB Sector 21 Windsor Low,US-ARTCC,,
kpcw1_zob_40,http://d.liveatc.net/kpcw1_zob_40,ZOB Sector 40 Carlton Low,US-ARTCC,,
kpcw1_zob_47,http://d.liveatc.net/kpcw1_zob_47,ZOB Sector 47 Bluffton Hi,US-ARTCC,,
kpcw1_zob_48,http://d.liveatc.net/kpcw1_zob_48,ZOB Sector 48 Ravenna Hi,US-ARTCC,,
kphx4_zab38,http://d.liveatc.net/kphx4_zab38,ZAB Sector 38 (Miami Low),US-ARTCC,,
kphx4_zab91,http://d.liveatc.net/kphx4_zab91,ZAB Sector 91 (Gila Bend High),US-ARTCC,,
kpit2_zob,http://d.liveatc.net/kpit2_zob,ZOB (Moon Twp RCAG),US-ARTCC,,
kprc8,http://d.liveatc.net/kprc8,ZAB Albuquerque Center (Prescott),US-ARTCC,,
kpsp2_zla,http://d.liveatc.net/kpsp2_zla,ZLA Sector 19/20,US-ARTCC,,
krfd2_zau,http://d.liveatc.net/krfd2_zau,ZAU Sector 92 (HAWKS),US-ARTCC,,
kril2,http://d.liveatc.net/kril2,KRIL CTAF/ZDV,US-ARTCC,,
krno,http://d.liveatc.net/krno,KRNO Del/Gnd/Twr/App/ZOA,US-ARTCC,,
krow1_zab,http://d.liveatc.net/krow1_zab,ZAB Sector 23,US-ARTCC,,
kryy1_ztl49,http://d.liveatc.net/kryy1_ztl49,ZTL Atlanta Ctr (Sector 49 LOGEN) #2,US-ARTCC,,
ksan_zla09,http://d.liveatc.net/ksan_zla09,ZLA LA Center Sector 09,US-ARTCC,,
ksan_zla10,http://d.liveatc.net/ksan_zla10,ZLA LA Center Sector 10,US-ARTCC,,
ksan_zla12,http://d.liveatc.net/ksan_zla12,ZLA LA Center Sector 12,US-ARTCC,,
ksan_zla30,http://d.liveatc.net/ksan_zla30,ZLA LA Center Sector 30,US-ARTCC,,
ksan_zla31,http://d.liveatc.net/ksan_zla31,ZLA LA Center Sector 31,US-ARTCC,,
ksan_zla40,http://d.liveatc.net/ksan_zla40,ZLA LA Center Sector 40,US-ARTCC,,
ksav1_zjx,http://d.liveatc.net/ksav1_zjx,ZJX Sectors 67/68/73,US-ARTCC,,
ksbp1_zla15,http://d.liveatc.net/ksbp1_zla15,ZLA Sector 15 (SBP),US-ARTCC,,
ksgf5_zkc_133475,http://d.liveatc.net/ksgf5_zkc_133475,ZKC Sector 28,US-ARTCC,,
ksrq1_zma,http://d.liveatc.net/ksrq1_zma,ZMA Miami Center (07/08/25),US-ARTCC,,
ksux2,http://d.liveatc.net/ksux2,KSUX Twr/App/ZMP,US-ARTCC,,
ktrk_zoa44,http://d.liveatc.net/ktrk_zoa44,ZOA Oakland Center (44),US-ARTCC,,
ktul2,http://d.liveatc.net/ktul2,ZKC (Tulsa RCAG),US-ARTCC,,
ktus,http://d.liveatc.net/ktus,KDMA/KTUS Twr/Ops/ZAB,US-ARTCC,,
ktus,http://d.liveatc.net/ktus,KDMA/KTUS Twr/Ops/ZAB,US-ARTCC,,
ktvc,http://d.liveatc.net/ktvc,KTVC Ground/Tower,US-ARTCC,,
ktyr2_ctr,http://d.liveatc.net/ktyr2_ctr,ZFW Sector 25,US-ARTCC,,
kunv,http://d.liveatc.net/kunv,KUNV Gnd/Twr,US-ARTCC,,
kunv_ctr_1,http://d.liveatc.net/kunv_ctr_1,ZNY Sector 73,US-ARTCC,,
kvld_s,http://d.liveatc.net/kvld_s,KVLD Gnd/Twr/App/Dep/Center,US-ARTCC,,
kvrb_app_zma,http://d.liveatc.net/kvrb_app_zma,KVRB App/ZMA,US-ARTCC,,
kzzv1_zid30,http://d.liveatc.net/kzzv1_zid30,ZID Sector 30 Columbus Low,US-ARTCC,,
kzzv1_zid77,http://d.liveatc.net/kzzv1_zid77,ZID Sector 77 University High,US-ARTCC,,
kzzv1_zid87,http://d.liveatc.net/kzzv1_zid87,ZID Sector 87 Appleton High,US-ARTCC,,
kzzv1_zid97,http://d.liveatc.net/kzzv1_zid97,ZID Sector 97 Lockbourne UH,US-ARTCC,,
kzzv1_zid_87_97,http://d.liveatc.net/kzzv1_zid_87_97,ZID Sectors 87/87,US-ARTCC,,
kzzv1_zid_uhf,http://d.liveatc.net/kzzv1_zid_uhf,ZID Sector 30/77/87/97 (UHF),US-ARTCC,,
myld1_zma,http://d.liveatc.net/myld1_zma,Miami Center (Bahamas Area),US-ARTCC,,
o27_119750,http://d.liveatc.net/o27_119750,ZOA Sector 29 High,US-ARTCC,,
o27_121250,http://d.liveatc.net/o27_121250,ZOA Sector 22 Low,US-ARTCC,,
o27_132950,http://d.liveatc.net/o27_132950,ZOA Sector 32 High,US-ARTCC,,
o27_134375,http://d.liveatc.net/o27_134375,ZOA Sector 34 High,US-ARTCC,,
be1_zan,http://d.liveatc.net/be1_zan,ZAN Anchorage Center (Bethel),US-ARTCC,,
dq,http://d.liveatc.net/dq,PADQ Gnd/Twr/ZAN,US-ARTCC,,
fa1_ctr,http://d.liveatc.net/fa1_ctr,Anchorage Center (PAFA Area),US-ARTCC,,
ho1_zan,http://d.liveatc.net/ho1_zan,ZAN Anchorage Ctr (Homer/Low),US-ARTCC,,
ho1_zan_high,http://d.liveatc.net/ho1_zan_high,ZAN Anchorage Ctr (Homer/High),US-ARTCC,,
sc,http://d.liveatc.net/sc,PASC CTAF/Unicom/AFIS/App,US-ARTCC,,
hko2_hcf,http://d.liveatc.net/hko2_hcf,HCF Center (Northeast/Hamakua),US-ARTCC,,
hnl1_ctr,http://d.liveatc.net/hnl1_ctr,HCF Center (W/NW/Oceanic),US-ARTCC,,
hnl1_hcf_119900,http://d.liveatc.net/hnl1_hcf_119900,HCF Center (Mt. Kaala/119.9),US-ARTCC,,
hnl1_hcf_126500,http://d.liveatc.net/hnl1_hcf_126500,HCF Center (Mt. Kaala/126.5),US-ARTCC,,
hog2_hcf,http://d.liveatc.net/hog2_hcf,HCF Center (PHOG/All),US-ARTCC,,
hog2_hcf_11931241,http://d.liveatc.net/hog2_hcf_11931241,HCF Center (Lanai/Molokai/PHKO),US-ARTCC,,
hog2_hcf_126000,http://d.liveatc.net/hog2_hcf_126000,HCF Center (Big Island/Maui),US-ARTCC,,
hog2_hcf_127600,http://d.liveatc.net/hog2_hcf_127600,HCF Center (127.6),US-ARTCC,,
tjsj2_ctr_s,http://d.liveatc.net/tjsj2_ctr_s,TJSJ San Juan Center,US-ARTCC,,
zab46,http://d.liveatc.net/zab46,ZAB Sector 46 (Tucson Low),US-ARTCC,,
zab46,http://d.liveatc.net/zab46,ZAB Sector 46 (Tucson Low),US-ARTCC,,
zan_anc,http://d.liveatc.net/zan_anc,ZAN Anchorage Center (Misc),US-ARTCC,,
zau_dbq_63,http://d.liveatc.net/zau_dbq_63,ZAU Sector 63 #2,US-ARTCC,,
zau_dbq_75,http://d.liveatc.net/zau_dbq_75,ZAU Sector 75 #2,US-ARTCC,,
zau_dbq_75_76,http://d.liveatc.net/zau_dbq_75_76,ZAU Sector 75/76,US-ARTCC,,
zau_dbq_76,http://d.liveatc.net/zau_dbq_76,ZAU Sector 76 #2,US-ARTCC,,
zau_farmm,http://d.liveatc.net/zau_farmm,ZAU Chicago Center (Sector 74 FARMM Low),US-ARTCC,,
zau_osh,http://d.liveatc.net/zau_osh,"ZAU Chicago Center (Lone Rock, Low)",US-ARTCC,,
zbw06_hvn,http://d.liveatc.net/zbw06_hvn,ZBW Boston Center (PWL06),US-ARTCC,,
zbw19_hvn,http://d.liveatc.net/zbw19_hvn,ZBW Boston Center (DXR19),US-ARTCC,,
zbw20_hvn,http://d.liveatc.net/zbw20_hvn,ZBW Boston Center (IGN20),US-ARTCC,,
zbw_bos46_nh,http://d.liveatc.net/zbw_bos46_nh,ZBW Boston Center (BOS46 High) #1,US-ARTCC,,
zbw_cam,http://d.liveatc.net/zbw_cam,ZBW Boston Center (ALB22/ATH38/CAM39),US-ARTCC,,
zbw_can21_bos46,http://d.liveatc.net/zbw_can21_bos46,ZBW Boston Center (CANAN21/BOS46),US-ARTCC,,
zbw_ccc1,http://d.liveatc.net/zbw_ccc1,ZBW Boston Center (CLIPR32),US-ARTCC,,
zbw_ccc2,http://d.liveatc.net/zbw_ccc2,ZBW Boston Center (HTO31),US-ARTCC,,
zbw_con,http://d.liveatc.net/zbw_con,ZBW Boston Center (CON37),US-ARTCC,,
zbw_gdm,http://d.liveatc.net/zbw_gdm,ZBW Boston Center (GDM36),US-ARTCC,,
zbw_gdm_con,http://d.liveatc.net/zbw_gdm_con,ZBW Boston Center (GDM36/CON37) #1,US-ARTCC,,
zbw_mpv,http://d.liveatc.net/zbw_mpv,ZBW Boston Center (MPV52/PLB53),US-ARTCC,,
zbw_murp_gdm,http://d.liveatc.net/zbw_murp_gdm,ZBW Boston Center (GDM36/CON37) #2,US-ARTCC,,
zbw_parso,http://d.liveatc.net/zbw_parso,ZBW Boston Center (PARSO16),US-ARTCC,,
zbw_remsen,http://d.liveatc.net/zbw_remsen,ZBW Boston Center (RKA10),US-ARTCC,,
zbw_ron1,http://d.liveatc.net/zbw_ron1,ZBW/ZNY/ZDC (JFK Area) #1,US-ARTCC,,
zbw_ron1,http://d.liveatc.net/zbw_ron1,ZBW/ZNY/ZDC (JFK Area) #1,US-ARTCC,,
zbw_ron1,http://d.liveatc.net/zbw_ron1,ZBW/ZNY/ZDC (JFK Area) #1,US-ARTCC,,
zbw_ron2,http://d.liveatc.net/zbw_ron2,ZBW/ZNY/ZDC (JFK Area) #2,US-ARTCC,,
zbw_ron2,http://d.liveatc.net/zbw_ron2,ZBW/ZNY/ZDC (JFK Area) #2,US-ARTCC,,
zbw_ron3,http://d.liveatc.net/zbw_ron3,ZBW/ZNY/ZDC (JFK Area) #3,US-ARTCC,,
zbw_ron3,http://d.liveatc.net/zbw_ron3,ZBW/ZNY/ZDC (JFK Area) #3,US-ARTCC,,
zbw_ron4,http://d.liveatc.net/zbw_ron4,ZBW/ZNY/ZDC (JFK Area) #4,US-ARTCC,,
zbw_ron4,http://d.liveatc.net/zbw_ron4,ZBW/ZNY/ZDC (JFK Area) #4,US-ARTCC,,
zbw_swf,http://d.liveatc.net/zbw_swf,ZBW Boston Center (SWF05),US-ARTCC,,
zbw_turin,http://d.liveatc.net/zbw_turin,ZBW Boston Center (UCA09/ART08),US-ARTCC,,
zdc59_zny86_acy,http://d.liveatc.net/zdc59_zny86_acy,ZNY ATL86/ZDC SIE54,US-ARTCC,,
zdc59_zny86_acy,http://d.liveatc.net/zdc59_zny86_acy,ZNY ATL86/ZDC SIE54,US-ARTCC,,
zdc_kilm2,http://d.liveatc.net/zdc_kilm2,ZDC Sector 35 Wilmington,US-ARTCC,,
zdc_kilm2,http://d.liveatc.net/zdc_kilm2,ZDC Sector 35 Wilmington,US-ARTCC,,
zdc_swann,http://d.liveatc.net/zdc_swann,ZDC Washington Center (SWANN),US-ARTCC,,
zhu_aus1,http://d.liveatc.net/zhu_aus1,ZHU Houston Center (Sector 96),US-ARTCC,,
zhu_aus2,http://d.liveatc.net/zhu_aus2,ZHU Houston Center (Sector 78),US-ARTCC,,
zhu_aus3,http://d.liveatc.net/zhu_aus3,ZHU Houston Center (Sector 80),US-ARTCC,,
zhu_sat,http://d.liveatc.net/zhu_sat,ZHU San Antonio,US-ARTCC,,
zid_int,http://d.liveatc.net/zid_int,ZID Indy Center (Indy sectors),US-ARTCC,,
zjx_dab,http://d.liveatc.net/zjx_dab,ZJX Daytona Beach,US-ARTCC,,
zjx_vld,http://d.liveatc.net/zjx_vld,ZJX Jax Center (Valdosta GA),US-ARTCC,,
zkc_kjln2,http://d.liveatc.net/zkc_kjln2,ZKC72 VINTA Low,US-ARTCC,,
zkc_mci,http://d.liveatc.net/zkc_mci,ZKC Kansas City Center (26),US-ARTCC,,
zkc_sgf,http://d.liveatc.net/zkc_sgf,ZKC Springfield,US-ARTCC,,
zkc_sln,http://d.liveatc.net/zkc_sln,ZKC KC Center (Salina Low/High),US-ARTCC,,
zla_sba_25_28,http://d.liveatc.net/zla_sba_25_28,ZLA Los Angeles Center (25/28),US-ARTCC,,
zlc_bil,http://d.liveatc.net/zlc_bil,ZLC Salt Lake Center (Sector 15),US-ARTCC,,
zlc_slc,http://d.liveatc.net/zlc_slc,ZLC Salt Lake Center (SLC) #1,US-ARTCC,,
zlc_slc5,http://d.liveatc.net/zlc_slc5,ZLC Salt Lake Center (SLC) #2,US-ARTCC,,
zma08_fmy,http://d.liveatc.net/zma08_fmy,ZMA Miami Center (Sector 7/8 Both),US-ARTCC,,
zma24_fmy,http://d.liveatc.net/zma24_fmy,ZMA Miami Center (Sector 24 Both),US-ARTCC,,
zma25_fmy,http://d.liveatc.net/zma25_fmy,ZMA Miami Center (Sector 25 Both),US-ARTCC,,
zma26_kmia3,http://d.liveatc.net/zma26_kmia3,ZMA26 Miami Center (Homestead),US-ARTCC,,
zma40_kmia3,http://d.liveatc.net/zma40_kmia3,ZMA40 Miami Center (Bimini),US-ARTCC,,
zma41_kmia3,http://d.liveatc.net/zma41_kmia3,ZMA41 Miami Center (Junar),US-ARTCC,,
zma60_kmia3,http://d.liveatc.net/zma60_kmia3,ZMA60 Miami Center (Georgetown),US-ARTCC,,
zma64_sef,http://d.liveatc.net/zma64_sef,ZMA64 Avon High,US-ARTCC,,
zma66_sef,http://d.liveatc.net/zma66_sef,ZMA66 Lakeland Low,US-ARTCC,,
zma67_sef,http://d.liveatc.net/zma67_sef,ZMA67 Lakeland High,US-ARTCC,,
zma_fmy_128225,http://d.liveatc.net/zma_fmy_128225,ZMA Miami Center (Sector 25/128.225),US-ARTCC,,
zma_fmy_132400,http://d.liveatc.net/zma_fmy_132400,ZMA Miami Center (Sector 24/132.4),US-ARTCC,,
zma_fmy_133275,http://d.liveatc.net/zma_fmy_133275,ZMA Miami Center (Sector 25/133.275),US-ARTCC,,
zma_fmy_133900,http://d.liveatc.net/zma_fmy_133900,ZMA Miami Center (Sector 08),US-ARTCC,,
zma_fmy_134750,http://d.liveatc.net/zma_fmy_134750,ZMA Miami Center (Sector 24/134.75),US-ARTCC,,
zma_sef_lakeland,http://d.liveatc.net/zma_sef_lakeland,ZMA66/67 Lakeland,US-ARTCC,,
zme_hsv2,http://d.liveatc.net/zme_hsv2,ZME Memphis Center (HSV/Hamilton),US-ARTCC,,
zme_hsv_120800,http://d.liveatc.net/zme_hsv_120800,ZME Memphis Center (Hamilton),US-ARTCC,,
zme_ork,http://d.liveatc.net/zme_ork,ZME Sectors 20/21 (ORK),US-ARTCC,,
zmp_tvc1,http://d.liveatc.net/zmp_tvc1,ZMP Sector 02 (TVC),US-ARTCC,,
zny_avp_elmhi,http://d.liveatc.net/zny_avp_elmhi,ZNY34 NY Ctr Elmira Hi,US-ARTCC,,
zny_col_dix,http://d.liveatc.net/zny_col_dix,ZNY Sector 67 (Dixie),US-ARTCC,,
zny_col_ken,http://d.liveatc.net/zny_col_ken,ZNY Sector 56 (Kennedy),US-ARTCC,,
zny_huo,http://d.liveatc.net/zny_huo,ZNY NY Center (HUO),US-ARTCC,,
zny_ipt_72,http://d.liveatc.net/zny_ipt_72,ZNY Sector 72,US-ARTCC,,
zny_ipt_74,http://d.liveatc.net/zny_ipt_74,ZNY Sector 74,US-ARTCC,,
zny_ipt_75,http://d.liveatc.net/zny_ipt_75,ZNY Sector 75,US-ARTCC,,
zoa_35,http://d.liveatc.net/zoa_35,ZOA Oakland Center (35),US-ARTCC,,
zoa_sfo,http://d.liveatc.net/zoa_sfo,ZOA Oakland Center (35/40/41),US-ARTCC,,
zob_ckb,http://d.liveatc.net/zob_ckb,ZOB Sector 61 Morgantown Low,US-ARTCC,,
zse_kmfr,http://d.liveatc.net/zse_kmfr,Seattle Center (Sector 30/36),US-ARTCC,,
zse_kmfr_124850,http://d.liveatc.net/zse_kmfr_124850,Seattle Center (Sector 30),US-ARTCC,,
zse_kmfr_127550,http://d.liveatc.net/zse_kmfr_127550,Seattle Center (Sector 36),US-ARTCC,,
zse_kmfr_134900,http://d.liveatc.net/zse_kmfr_134900,Seattle Center (Sector 14),US-ARTCC,,
zse_kmfr_135150,http://d.liveatc.net/zse_kmfr_135150,Seattle Center (Sector 15),US-ARTCC,,
zse_kmfr_14_15,http://d.liveatc.net/zse_kmfr_14_15,Seattle Center (Sector 14/15),US-ARTCC,,
ztl_cha1,http://d.liveatc.net/ztl_cha1,ZTL Atlanta Center 05/36,US-ARTCC,,
ztl_hsv2,http://d.liveatc.net/ztl_hsv2,ZTL Atlanta Center (HSV/Sector 02),US-ARTCC,,
efku,http://d.liveatc.net/efku,EFKU Tower/Approach,International-EU,,
eham01_rdr_artip,http://d.liveatc.net/eham01_rdr_artip,EHAA Radar ARTIP,International-EU,,
eham03_rdr_e_inb,http://d.liveatc.net/eham03_rdr_e_inb,EHAA Radar East Inbound,International-EU,,
eham02_rdr_e_out,http://d.liveatc.net/eham02_rdr_e_out,EHAA Radar East Outbound,International-EU,,
eham04_rdr_n,http://d.liveatc.net/eham04_rdr_n,EHAA Radar North,International-EU,,
eham02_rdr_nw,http://d.liveatc.net/eham02_rdr_nw,EHAA Radar Northwest,International-EU,,
eham03_rdr_river,http://d.liveatc.net/eham03_rdr_river,EHAA Radar RIVER,International-EU,,
eham02_rdr_s,http://d.liveatc.net/eham02_rdr_s,EHAA Radar South,International-EU,,
eham03_rdr_s_bu,http://d.liveatc.net/eham03_rdr_s_bu,EHAA Radar South (Backup),International-EU,,
eham02_rdr_sw,http://d.liveatc.net/eham02_rdr_sw,EHAA Radar Southwest,International-EU,,
eham01_rdr_sugol,http://d.liveatc.net/eham01_rdr_sugol,EHAA Radar SUGOL,International-EU,,
eham03_aom,http://d.liveatc.net/eham03_aom,EHAM Airside Ops Mgr (AOM),International-EU,,
eham04_app_bu,http://d.liveatc.net/eham04_app_bu,EHAM App/Dep Backup,International-EU,,
eham01_app_tma_e,http://d.liveatc.net/eham01_app_tma_e,EHAM App/Dep TMA East,International-EU,,
eham01_app_tma_w,http://d.liveatc.net/eham01_app_tma_w,EHAM App/Dep TMA West,International-EU,,
eham05_apr_n,http://d.liveatc.net/eham05_apr_n,EHAM Apron (North),International-EU,,
eham05_apr_s,http://d.liveatc.net/eham05_apr_s,EHAM Apron (South),International-EU,,
eham01_arr_p,http://d.liveatc.net/eham01_arr_p,EHAM Arrival (Primary),International-EU,,
eham03_arr_bu,http://d.liveatc.net/eham03_arr_bu,EHAM Arrival (Secondary),International-EU,,
eham03_arr_bu2,http://d.liveatc.net/eham03_arr_bu2,EHAM Arrival (Secondary/Backup),International-EU,,
eham02_arr_bu_def,http://d.liveatc.net/eham02_arr_bu_def,EHAM Arrival Backup/Discrete,International-EU,,
